number_sta,date,precip
29155005,2018-05-06,0.0
29155005,2018-05-07,0.0
29155005,2018-05-08,0.0
29155005,2018-05-09,2.2
29155005,2018-05-10,0.0
29155005,2018-05-11,1.8
29155005,2018-05-12,1.0
29155005,2018-05-13,0.0
29155005,2018-05-14,0.0
29155005,2018-05-15,0.2
29155005,2018-05-16,0.2
29155005,2018-05-17,0.0
29155005,2018-05-18,0.0
29155005,2018-05-19,0.0
29155005,2018-05-20,0.2
29155005,2018-05-21,0.2
29155005,2018-05-22,0.0
29155005,2018-05-23,0.2
29155005,2018-05-24,0.0
29155005,2018-05-25,0.0
29155005,2018-05-26,2.0
29155005,2018-05-27,0.2
29155005,2018-05-28,0.0
29155005,2018-05-29,2.0
29155005,2018-05-30,0.2
29155005,2018-05-31,1.2000000000000002
29155005,2018-06-01,0.0
29155005,2018-06-02,0.4
29155005,2018-06-03,1.8
29155005,2018-06-04,6.6000000000000005
29155005,2018-06-05,0.8
29155005,2018-06-06,0.0
29155005,2018-06-07,2.2
29155005,2018-06-08,0.2
29155005,2018-06-09,1.6
29155005,2018-06-10,0.2
29155005,2018-06-11,0.0
29155005,2018-06-12,0.0
29155005,2018-06-13,0.2
29155005,2018-06-14,0.4
29155005,2018-06-15,0.0
29155005,2018-06-16,0.4
29155005,2018-06-17,1.0
29155005,2018-06-18,0.0
29155005,2018-06-19,0.2
29155005,2018-06-20,0.2
29155005,2018-06-21,0.2
29155005,2018-06-22,0.0
29155005,2018-06-23,0.0
29155005,2018-06-24,0.0
29155005,2018-06-25,0.0
29155005,2018-06-26,0.0
29155005,2018-06-27,0.0
29155005,2018-06-28,0.0
29155005,2018-06-29,0.0
29155005,2018-06-30,0.2
29155005,2018-07-01,0.2
29155005,2018-07-02,6.6
29155005,2018-07-03,0.0
29155005,2018-07-04,2.0
29155005,2018-07-05,0.6000000000000001
29155005,2018-07-06,0.0
29155005,2018-07-07,0.4
29155005,2018-07-08,0.0
29155005,2018-07-09,0.0
29155005,2018-07-10,0.4
29155005,2018-07-11,0.0
29155005,2018-07-12,0.2
29155005,2018-07-13,0.4
29155005,2018-07-14,0.2
29155005,2018-07-15,0.0
29155005,2018-07-16,0.0
29155005,2018-07-17,0.0
29155005,2018-07-18,0.2
29155005,2018-07-19,0.0
29155005,2018-07-20,0.6000000000000001
29155005,2018-07-21,8.5
29155005,2018-07-22,0.4
29155005,2018-07-23,0.2
29155005,2018-07-24,0.0
29155005,2018-07-25,0.0
29155005,2018-07-26,0.0
29155005,2018-07-27,4.4
29155005,2018-07-28,4.2
29155005,2018-07-29,13.3
29155005,2018-07-30,0.2
29155005,2018-07-31,4.5
29155005,2018-08-01,0.0
29155005,2018-08-02,0.2
29155005,2018-08-03,0.4
29155005,2018-08-04,0.2
29155005,2018-08-05,0.4
29155005,2018-08-06,0.2
29155005,2018-08-07,0.2
29155005,2018-08-08,0.0
29155005,2018-08-09,1.0
29155005,2018-08-10,1.6
29155005,2018-08-11,0.2
29155005,2018-08-12,36.3
29155005,2018-08-13,2.0
29155005,2018-08-14,0.2
29155005,2018-08-15,1.8
29155005,2018-08-16,1.0
29155005,2018-08-17,0.0
29155005,2018-08-18,0.0
29155005,2018-08-19,0.0
29155005,2018-08-20,0.4
29155005,2018-08-21,0.8
29155005,2018-08-22,0.4
29155005,2018-08-23,2.2
29155005,2018-08-24,0.2
29155005,2018-08-25,0.0
29155005,2018-08-26,3.2
29155005,2018-08-27,0.2
29155005,2018-08-28,0.2
29155005,2018-08-29,0.4
29155005,2018-08-30,0.0
29155005,2018-08-31,1.0
29155005,2018-09-01,2.6
29155005,2018-09-02,0.0
29155005,2018-09-03,0.2
29155005,2018-09-04,0.0
29155005,2018-09-05,0.0
29155005,2018-09-06,0.2
29155005,2018-09-07,0.0
29155005,2018-09-08,0.0
29155005,2018-09-09,0.2
29155005,2018-09-10,0.4
29155005,2018-09-11,0.2
29155005,2018-09-12,3.0
29155005,2018-09-13,0.0
29155005,2018-09-14,0.0
29155005,2018-09-15,0.2
29155005,2018-09-16,0.0
29155005,2018-09-17,0.0
29155005,2018-09-18,0.0
29155005,2018-09-19,0.2
29155005,2018-09-20,7.9
29155005,2018-09-21,0.0
29155005,2018-09-22,6.4
29155005,2018-09-23,1.0
29155005,2018-09-24,0.0
29155005,2018-09-25,0.0
29155005,2018-09-26,0.0
29155005,2018-09-27,0.0
29155005,2018-09-28,0.2
29155005,2018-09-29,0.0
29155005,2018-09-30,0.2
29155005,2018-10-01,0.0
29155005,2018-10-02,0.8
29155005,2018-10-03,0.4
29155005,2018-10-04,0.4
29155005,2018-10-05,0.2
29155005,2018-10-06,14.3
29155005,2018-10-07,0.0
29155005,2018-10-08,0.0
29155005,2018-10-09,0.2
29155005,2018-10-10,0.2
29155005,2018-10-11,4.6000000000000005
29155005,2018-10-12,0.6000000000000001
29155005,2018-10-13,4.800000000000001
29155005,2018-10-14,22.400000000000002
29155005,2018-10-15,0.0
29155005,2018-10-16,0.2
29155005,2018-10-17,8.1
29155005,2018-10-18,0.2
29155005,2018-10-19,0.4
29155005,2018-10-20,0.4
29155005,2018-10-21,0.4
29155005,2018-10-22,0.2
29155005,2018-10-23,0.0
29155005,2018-10-24,0.4
29155005,2018-10-25,0.0
29155005,2018-10-26,0.8
29155005,2018-10-27,2.8000000000000003
29155005,2018-10-28,11.700000000000001
29155005,2018-10-29,0.0
29155005,2018-10-30,0.0
29155005,2018-10-31,1.4
29155005,2018-11-01,0.4
29155005,2018-11-02,0.0
29155005,2018-11-03,0.2
29155005,2018-11-04,9.9
29155005,2018-11-05,7.300000000000001
29155005,2018-11-06,7.0
29155005,2018-11-07,2.8000000000000003
29155005,2018-11-08,0.2
29155005,2018-11-09,15.5
29155005,2018-11-10,1.8
29155005,2018-11-11,0.4
29155005,2018-11-12,0.0
29155005,2018-11-13,0.0
29155005,2018-11-14,0.0
29155005,2018-11-15,0.0
29155005,2018-11-16,0.0
29155005,2018-11-17,0.0
29155005,2018-11-18,0.0
29155005,2018-11-19,0.0
29155005,2018-11-20,2.6
29155005,2018-11-21,2.8
29155005,2018-11-22,1.4000000000000001
29155005,2018-11-23,6.6000000000000005
29155005,2018-11-24,1.8
29155005,2018-11-25,0.0
29155005,2018-11-26,0.4
29155005,2018-11-27,15.9
29155005,2018-11-28,3.0
29155005,2018-11-29,2.8000000000000003
29155005,2018-11-30,0.8
29155005,2018-12-01,11.700000000000001
29155005,2018-12-02,0.8
29155005,2018-12-03,0.8
29155005,2018-12-04,3.0
29155005,2018-12-05,7.9
29155005,2018-12-06,0.0
29155005,2018-12-07,9.700000000000001
29155005,2018-12-08,1.2000000000000002
29155005,2018-12-09,0.0
29155005,2018-12-10,0.0
29155005,2018-12-11,5.6000000000000005
29155005,2018-12-12,5.0
29155005,2018-12-13,1.0
29155005,2018-12-14,3.2
29155005,2018-12-15,13.4
29155005,2018-12-16,6.1000000000000005
29155005,2018-12-17,0.0
29155005,2018-12-18,7.5
29155005,2018-12-19,3.6
29155005,2018-12-20,6.5
29155005,2018-12-21,0.6000000000000001
29155005,2018-12-22,0.0
29155005,2018-12-23,0.6000000000000001
29155005,2018-12-24,0.0
29155005,2018-12-25,0.0
29155005,2018-12-26,0.0
29155005,2018-12-27,0.0
29155005,2018-12-28,0.0
29155005,2018-12-29,0.0
29155005,2018-12-30,0.0
29155005,2018-12-31,0.0
29155008,2018-01-01,4.6
29155008,2018-01-02,1.6
29155008,2018-01-03,10.3
29155008,2018-01-04,0.6000000000000001
29155008,2018-01-05,1.6
29155008,2018-01-06,9.4
29155008,2018-01-07,8.9
29155008,2018-01-08,0.0
29155008,2018-01-09,6.0
29155008,2018-01-10,4.6000000000000005
29155008,2018-01-11,0.2
29155008,2018-01-12,0.2
29155008,2018-01-13,20.400000000000002
29155008,2018-01-14,0.6000000000000001
29155008,2018-01-15,6.0
29155008,2018-01-16,3.0
29155008,2018-01-17,2.0
29155008,2018-01-18,1.6
29155008,2018-01-19,6.4
29155008,2018-01-20,13.1
29155008,2018-01-21,0.8
29155008,2018-01-22,0.8
29155008,2018-01-23,1.8
29155008,2018-01-24,4.6000000000000005
29155008,2018-01-25,1.6
29155008,2018-01-26,1.2000000000000002
29155008,2018-01-27,3.4000000000000004
29155008,2018-01-28,0.6000000000000001
29155008,2018-01-29,0.4
29155008,2018-01-30,3.2
29155008,2018-01-31,5.8
29155008,2018-02-01,1.4000000000000001
29155008,2018-02-02,1.2000000000000002
29155008,2018-02-03,5.0
29155008,2018-02-04,5.2
29155008,2018-02-05,5.0
29155008,2018-02-06,0.6000000000000001
29155008,2018-02-07,3.2
29155008,2018-02-08,3.2
29155008,2018-02-09,3.0
29155008,2018-02-10,1.0
29155008,2018-02-11,0.6000000000000001
29155008,2018-02-12,1.6
29155008,2018-02-13,9.5
29155008,2018-02-14,10.3
29155008,2018-02-15,1.0
29155008,2018-02-16,5.0
29155008,2018-02-17,9.700000000000001
29155008,2018-02-18,6.0
29155008,2018-02-19,0.2
29155008,2018-02-20,0.6000000000000001
29155008,2018-02-21,0.0
29155008,2018-02-22,0.0
29155008,2018-02-23,0.0
29155008,2018-02-24,0.0
29155008,2018-02-25,0.0
29155008,2018-02-26,0.0
29155008,2018-02-27,0.0
29155008,2018-02-28,0.0
29155008,2018-03-01,10.5
29155008,2018-03-02,8.6
29155008,2018-03-03,3.6
29155008,2018-03-04,2.4
29155008,2018-03-05,10.9
29155008,2018-03-06,4.4
29155008,2018-03-07,1.8
29155008,2018-03-08,5.3
29155008,2018-03-09,7.2
29155008,2018-03-10,1.4
29155008,2018-03-11,9.200000000000001
29155008,2018-03-12,5.8
29155008,2018-03-13,0.0
29155008,2018-03-14,10.700000000000001
29155008,2018-03-15,3.0
29155008,2018-03-16,0.6000000000000001
29155008,2018-03-17,0.2
29155008,2018-03-18,4.800000000000001
29155008,2018-03-19,4.0
29155008,2018-03-20,0.0
29155008,2018-03-21,0.0
29155008,2018-03-22,4.2
29155008,2018-03-23,13.100000000000001
29155008,2018-03-24,1.4000000000000001
29155008,2018-03-25,6.1000000000000005
29155008,2018-03-26,3.6
29155008,2018-03-27,2.4000000000000004
29155008,2018-03-28,4.0
29155008,2018-03-29,9.0
29155008,2018-03-30,1.6
29155008,2018-03-31,3.6
29155008,2018-04-01,11.700000000000001
29155008,2018-04-02,7.6000000000000005
29155008,2018-04-03,4.0
29155008,2018-04-04,4.2
29155008,2018-04-05,0.7999999999999999
29155008,2018-04-06,1.8
29155008,2018-04-07,2.6
29155008,2018-04-08,0.2
29155008,2018-04-09,0.2
29155008,2018-04-10,5.8
29155008,2018-04-11,0.0
29155008,2018-04-12,0.2
29155008,2018-04-13,0.0
29155008,2018-04-14,0.2
29155008,2018-04-15,6.0
29155008,2018-04-16,0.0
29155008,2018-04-17,0.0
29155008,2018-04-18,0.2
29155008,2018-04-19,0.4
29155008,2018-04-20,0.2
29155008,2018-04-21,0.2
29155008,2018-04-22,0.4
29155008,2018-04-23,0.0
29155008,2018-04-24,1.0
29155008,2018-04-25,0.6000000000000001
29155008,2018-04-26,0.0
29155008,2018-04-27,7.800000000000001
29155008,2018-04-28,0.6000000000000001
29155008,2018-04-29,0.0
29155008,2018-04-30,0.2
29155008,2018-05-01,4.0
29155008,2018-05-02,4.0
29155008,2018-05-03,0.0
29155008,2018-05-04,0.0
29155008,2018-05-05,0.0
29155008,2018-05-06,0.2
29155008,2018-05-07,0.0
29155008,2018-05-08,0.0
29155008,2018-05-09,2.8000000000000003
29155008,2018-05-10,0.0
29155008,2018-05-11,2.0
29155008,2018-05-12,1.6
29155008,2018-05-13,0.0
29155008,2018-05-14,0.0
29155008,2018-05-15,0.4
29155008,2018-05-16,0.0
29155008,2018-05-17,0.0
29155008,2018-05-18,0.0
29155008,2018-05-19,0.2
29155008,2018-05-20,0.4
29155008,2018-05-21,0.2
29155008,2018-05-22,0.0
29155008,2018-05-23,0.4
29155008,2018-05-24,0.2
29155008,2018-05-25,0.0
29155008,2018-05-26,2.0
29155008,2018-05-27,0.0
29155008,2018-05-28,0.0
29155008,2018-05-29,2.8000000000000003
29155008,2018-05-30,0.0
29155008,2018-05-31,0.0
29155008,2018-06-01,0.0
29155008,2018-06-02,0.0
29155008,2018-06-03,0.0
29155008,2018-06-04,0.0
29155008,2018-06-05,0.2
29155008,2018-06-06,0.0
29155008,2018-06-07,0.2
29155008,2018-06-08,0.0
29155008,2018-06-09,0.2
29155008,2018-06-10,0.0
29155008,2018-06-11,0.0
29155008,2018-06-12,0.0
29155008,2018-06-13,0.2
29155008,2018-06-14,0.2
29155008,2018-06-15,0.0
29155008,2018-06-16,0.2
29155008,2018-06-17,0.4
29155008,2018-06-18,0.0
29155008,2018-06-19,0.0
29155008,2018-06-20,0.0
29155008,2018-06-21,0.0
29155008,2018-06-22,0.0
29155008,2018-06-23,0.0
29155008,2018-06-24,0.0
29155008,2018-06-25,0.0
29155008,2018-06-26,0.0
29155008,2018-06-27,0.0
29155008,2018-06-28,0.0
29155008,2018-06-29,0.0
29155008,2018-06-30,0.2
29155008,2018-07-01,0.2
29155008,2018-07-02,3.6
29155008,2018-07-03,0.0
29155008,2018-07-04,1.4000000000000001
29155008,2018-07-05,0.4
29155008,2018-07-06,0.0
29155008,2018-07-07,0.4
29155008,2018-07-08,0.0
29155008,2018-07-09,0.2
29155008,2018-07-10,0.2
29155008,2018-07-11,0.0
29155008,2018-07-12,0.4
29155008,2018-07-13,0.2
29155008,2018-07-14,0.4
29155008,2018-07-15,0.0
29155008,2018-07-16,0.2
29155008,2018-07-17,0.2
29155008,2018-07-18,0.2
29155008,2018-07-19,0.0
29155008,2018-07-20,0.6000000000000001
29155008,2018-07-21,12.3
29155008,2018-07-22,0.2
29155008,2018-07-23,0.2
29155008,2018-07-24,0.2
29155008,2018-07-25,0.0
29155008,2018-07-26,0.2
29155008,2018-07-27,5.6000000000000005
29155008,2018-07-28,0.0
29155008,2018-07-29,3.0
29155008,2018-07-30,2.6
29155008,2018-07-31,0.6000000000000001
29155008,2018-08-01,0.0
29155008,2018-08-02,0.2
29155008,2018-08-03,0.0
29155008,2018-08-04,0.0
29155008,2018-08-05,0.0
29155008,2018-08-06,0.0
29155008,2018-08-07,0.0
29155008,2018-08-08,0.0
29155008,2018-08-09,0.0
29155008,2018-08-10,0.0
29155008,2018-08-11,0.0
29155008,2018-08-12,0.0
29155008,2018-08-13,1.6
29155008,2018-08-14,3.2
29155008,2018-08-15,1.8
29155008,2018-08-16,0.6000000000000001
29155008,2018-08-17,0.2
29155008,2018-08-18,0.2
29155008,2018-08-19,0.2
29155008,2018-08-20,0.2
29155008,2018-08-21,9.7
29155008,2018-08-22,0.2
29155008,2018-08-23,2.6
29155008,2018-08-24,0.0
29155008,2018-08-25,0.0
29155008,2018-08-26,2.6
29155008,2018-08-27,0.0
29155008,2018-08-28,0.2
29155008,2018-08-29,0.6000000000000001
29155008,2018-08-30,0.0
29155008,2018-08-31,0.4
29155008,2018-09-01,2.2
29155008,2018-09-02,0.0
29155008,2018-09-03,0.0
29155008,2018-09-04,1.2
29155008,2018-09-05,0.0
29155008,2018-09-06,0.2
29155008,2018-09-07,0.2
29155008,2018-09-08,0.0
29155008,2018-09-09,0.4
29155008,2018-09-10,0.4
29155008,2018-09-11,0.2
29155008,2018-09-12,3.2
29155008,2018-09-13,0.2
29155008,2018-09-14,0.0
29155008,2018-09-15,0.4
29155008,2018-09-16,0.2
29155008,2018-09-17,0.0
29155008,2018-09-18,0.0
29155008,2018-09-19,0.0
29155008,2018-09-20,9.3
29155008,2018-09-21,0.0
29155008,2018-09-22,6.9
29155008,2018-09-23,1.2000000000000002
29155008,2018-09-24,0.0
29155008,2018-09-25,0.0
29155008,2018-09-26,0.0
29155008,2018-09-27,0.0
29155008,2018-09-28,0.2
29155008,2018-09-29,0.0
29155008,2018-09-30,0.0
29155008,2018-10-01,0.0
29155008,2018-10-02,1.2000000000000002
29155008,2018-10-03,0.4
29155008,2018-10-04,0.2
29155008,2018-10-05,0.6000000000000001
29155008,2018-10-06,14.9
29155008,2018-10-07,0.0
29155008,2018-10-08,0.0
29155008,2018-10-09,0.2
29155008,2018-10-10,0.0
29155008,2018-10-11,5.4
29155008,2018-10-12,0.4
29155008,2018-10-13,5.6000000000000005
29155008,2018-10-14,22.2
29155008,2018-10-15,0.2
29155008,2018-10-16,0.0
29155008,2018-10-17,8.9
29155008,2018-10-18,0.2
29155008,2018-10-19,0.4
29155008,2018-10-20,0.4
29155008,2018-10-21,0.4
29155008,2018-10-22,0.2
29155008,2018-10-23,0.0
29155008,2018-10-24,0.4
29155008,2018-10-25,0.2
29155008,2018-10-26,0.8
29155008,2018-10-27,3.6
29155008,2018-10-28,11.3
29155008,2018-10-29,0.0
29155008,2018-10-30,0.0
29155008,2018-10-31,1.8
29155008,2018-11-01,0.2
29155008,2018-11-02,0.2
29155008,2018-11-03,0.2
29155008,2018-11-04,10.9
29155008,2018-11-05,7.5
29155008,2018-11-06,8.4
29155008,2018-11-07,3.8000000000000003
29155008,2018-11-08,0.8
29155008,2018-11-09,17.7
29155008,2018-11-10,2.8000000000000003
29155008,2018-11-11,0.8
29155008,2018-11-12,0.2
29155008,2018-11-13,0.0
29155008,2018-11-14,0.2
29155008,2018-11-15,0.0
29155008,2018-11-16,0.2
29155008,2018-11-17,0.2
29155008,2018-11-18,0.0
29155008,2018-11-19,0.0
29155008,2018-11-20,2.8000000000000003
29155008,2018-11-21,3.6
29155008,2018-11-22,2.0
29155008,2018-11-23,3.6
29155008,2018-11-24,0.8
29155008,2018-11-25,0.2
29155008,2018-11-26,0.2
29155008,2018-11-27,21.0
29155008,2018-11-28,6.0
29155008,2018-11-29,3.4000000000000004
29155008,2018-11-30,1.2000000000000002
29155008,2018-12-01,16.7
29155008,2018-12-02,1.0
29155008,2018-12-03,1.8
29155008,2018-12-04,3.6
29155008,2018-12-05,8.3
29155008,2018-12-06,0.0
29155008,2018-12-07,11.7
29155008,2018-12-08,0.6000000000000001
29155008,2018-12-09,0.0
29155008,2018-12-10,0.0
29155008,2018-12-11,6.9
29155008,2018-12-12,12.1
29155008,2018-12-13,0.4
29155008,2018-12-14,3.6
29155008,2018-12-15,15.100000000000001
29155008,2018-12-16,8.5
29155008,2018-12-17,0.0
29155008,2018-12-18,9.9
29155008,2018-12-19,6.6000000000000005
29155008,2018-12-20,8.9
29155008,2018-12-21,0.8
29155008,2018-12-22,0.0
29155008,2018-12-23,0.4
29155008,2018-12-24,0.0
29155008,2018-12-25,0.0
29155008,2018-12-26,0.0
29155008,2018-12-27,0.0
29155008,2018-12-28,0.0
29155008,2018-12-29,0.0
29155008,2018-12-30,0.0
29155008,2018-12-31,0.0
29158001,2018-01-01,0.0
29158001,2018-01-02,0.0
29158001,2018-01-03,0.0
29158001,2018-01-04,0.0
29158001,2018-01-05,0.0
29158001,2018-01-06,0.0
29158001,2018-01-07,0.0
29158001,2018-01-08,0.0
29158001,2018-01-09,0.0
29158001,2018-01-10,0.0
29158001,2018-01-11,0.0
29158001,2018-01-12,0.0
29158001,2018-01-13,0.0
29158001,2018-01-14,0.0
29158001,2018-01-15,0.0
29158001,2018-01-16,0.0
29158001,2018-01-17,0.0
29158001,2018-01-18,0.0
29158001,2018-01-19,0.0
29158001,2018-01-20,0.0
29158001,2018-01-21,0.0
29158001,2018-01-22,0.0
29158001,2018-01-23,0.0
29158001,2018-01-24,0.0
29158001,2018-01-25,0.0
29158001,2018-01-26,0.0
29158001,2018-01-27,0.0
29158001,2018-01-28,0.0
29158001,2018-01-29,0.0
29158001,2018-01-30,0.0
29158001,2018-01-31,0.0
29158001,2018-02-01,0.0
29158001,2018-02-02,0.0
29158001,2018-02-03,0.0
29158001,2018-02-04,0.0
29158001,2018-02-05,0.0
29158001,2018-02-06,0.0
29158001,2018-02-07,0.0
29158001,2018-02-08,0.0
29158001,2018-02-09,0.0
29158001,2018-02-10,0.0
29158001,2018-02-11,0.0
29158001,2018-02-12,0.0
29158001,2018-02-13,0.0
29158001,2018-02-14,0.0
29158001,2018-02-15,0.0
29158001,2018-02-16,0.0
29158001,2018-02-17,0.0
29158001,2018-02-18,0.0
29158001,2018-02-19,0.0
29158001,2018-02-20,0.0
29158001,2018-02-21,0.0
29158001,2018-02-22,0.0
29158001,2018-02-23,0.0
29158001,2018-02-24,0.0
29158001,2018-02-25,0.0
29158001,2018-02-26,0.0
29158001,2018-02-27,0.0
29158001,2018-02-28,0.0
29158001,2018-03-01,0.0
29158001,2018-03-02,0.0
29158001,2018-03-03,0.0
29158001,2018-03-04,0.0
29158001,2018-03-05,0.0
29158001,2018-03-06,0.0
29158001,2018-03-07,0.0
29158001,2018-03-08,0.0
29158001,2018-03-09,0.0
29158001,2018-03-10,0.0
29158001,2018-03-11,0.0
29158001,2018-03-12,0.0
29158001,2018-03-13,0.0
29158001,2018-03-14,0.0
29158001,2018-03-15,0.0
29158001,2018-03-16,0.0
29158001,2018-03-17,0.0
29158001,2018-03-18,0.0
29158001,2018-03-19,0.0
29158001,2018-03-20,0.0
29158001,2018-03-21,0.0
29158001,2018-03-22,0.0
29158001,2018-03-23,0.0
29158001,2018-03-24,0.0
29158001,2018-03-25,0.0
29158001,2018-03-26,0.0
29158001,2018-03-27,0.0
29158001,2018-03-28,0.0
29158001,2018-03-29,0.0
29158001,2018-03-30,0.0
29158001,2018-03-31,0.0
29158001,2018-04-01,0.0
29158001,2018-04-02,0.0
29158001,2018-04-03,0.0
29158001,2018-04-04,0.0
29158001,2018-04-05,0.0
29158001,2018-04-06,0.0
29158001,2018-04-07,0.0
29158001,2018-04-08,0.0
29158001,2018-04-09,0.0
29158001,2018-04-10,0.0
29158001,2018-04-11,0.0
29158001,2018-04-12,0.0
29158001,2018-04-13,0.0
29158001,2018-04-14,0.0
29158001,2018-04-15,0.0
29158001,2018-04-16,0.0
29158001,2018-04-17,0.0
29158001,2018-04-18,0.0
29158001,2018-04-19,0.0
29158001,2018-04-20,0.0
29158001,2018-04-21,0.0
29158001,2018-04-22,0.0
29158001,2018-04-23,0.0
29158001,2018-04-24,0.0
29158001,2018-04-25,0.0
29158001,2018-04-26,0.0
29158001,2018-04-27,0.0
29158001,2018-04-28,0.0
29158001,2018-04-29,0.0
29158001,2018-04-30,0.0
29158001,2018-05-01,0.0
29158001,2018-05-02,0.0
29158001,2018-05-03,0.0
29158001,2018-05-04,0.0
29158001,2018-05-05,0.0
29158001,2018-05-06,0.0
29158001,2018-05-07,0.0
29158001,2018-05-08,0.0
29158001,2018-05-09,0.0
29158001,2018-05-10,0.0
29158001,2018-05-11,0.0
29158001,2018-05-12,0.0
29158001,2018-05-13,0.0
29158001,2018-05-14,0.0
29158001,2018-05-15,0.0
29158001,2018-05-16,0.0
29158001,2018-05-17,0.0
29158001,2018-05-18,0.0
29158001,2018-05-19,0.0
29158001,2018-05-20,0.0
29158001,2018-05-21,0.0
29158001,2018-05-22,0.0
29158001,2018-05-23,0.0
29158001,2018-05-24,0.0
29158001,2018-05-25,0.0
29158001,2018-05-26,0.0
29158001,2018-05-27,0.0
29158001,2018-05-28,0.0
29158001,2018-05-29,0.0
29158001,2018-05-30,0.0
29158001,2018-05-31,0.0
29158001,2018-06-01,0.0
29158001,2018-06-02,0.0
29158001,2018-06-03,0.0
29158001,2018-06-04,0.0
29158001,2018-06-05,0.0
29158001,2018-06-06,0.0
29158001,2018-06-07,0.0
29158001,2018-06-08,0.0
29158001,2018-06-09,0.0
29158001,2018-06-10,0.0
29158001,2018-06-11,0.0
29158001,2018-06-12,0.0
29158001,2018-06-13,0.0
29158001,2018-06-14,0.0
29158001,2018-06-15,0.0
29158001,2018-06-16,0.0
29158001,2018-06-17,0.0
29158001,2018-06-18,0.0
29158001,2018-06-19,0.0
29158001,2018-06-20,0.0
29158001,2018-06-21,0.0
29158001,2018-06-22,0.0
29158001,2018-06-23,0.0
29158001,2018-06-24,0.0
29158001,2018-06-25,0.0
29158001,2018-06-26,0.0
29158001,2018-06-27,0.0
29158001,2018-06-28,0.0
29158001,2018-06-29,0.0
29158001,2018-06-30,0.0
29158001,2018-07-01,0.0
29158001,2018-07-02,0.0
29158001,2018-07-03,0.0
29158001,2018-07-04,0.0
29158001,2018-07-05,0.0
29158001,2018-07-06,0.0
29158001,2018-07-07,0.0
29158001,2018-07-08,0.0
29158001,2018-07-09,0.0
29158001,2018-07-10,0.0
29158001,2018-07-11,0.0
29158001,2018-07-12,0.0
29158001,2018-07-13,0.0
29158001,2018-07-14,0.0
29158001,2018-07-15,0.0
29158001,2018-07-16,0.0
29158001,2018-07-17,0.0
29158001,2018-07-18,0.0
29158001,2018-07-19,0.0
29158001,2018-07-20,0.0
29158001,2018-07-21,0.0
29158001,2018-07-22,0.0
29158001,2018-07-23,0.0
29158001,2018-07-24,0.0
29158001,2018-07-25,0.0
29158001,2018-07-26,0.0
29158001,2018-07-27,0.0
29158001,2018-07-28,0.0
29158001,2018-07-29,0.0
29158001,2018-07-30,0.0
29158001,2018-07-31,0.0
29158001,2018-08-01,0.0
29158001,2018-08-02,0.0
29158001,2018-08-03,0.0
29158001,2018-08-04,0.0
29158001,2018-08-05,0.0
29158001,2018-08-06,0.0
29158001,2018-08-07,0.0
29158001,2018-08-08,0.0
29158001,2018-08-09,0.0
29158001,2018-08-10,0.0
29158001,2018-08-11,0.0
29158001,2018-08-12,0.0
29158001,2018-08-13,0.0
29158001,2018-08-14,0.0
29158001,2018-08-15,0.0
29158001,2018-08-16,0.0
29158001,2018-08-17,0.0
29158001,2018-08-18,0.0
29158001,2018-08-19,0.0
29158001,2018-08-20,0.0
29158001,2018-08-21,0.0
29158001,2018-08-22,0.0
29158001,2018-08-23,0.0
29158001,2018-08-24,0.0
29158001,2018-08-25,0.0
29158001,2018-08-26,0.0
29158001,2018-08-27,0.0
29158001,2018-08-28,0.0
29158001,2018-08-29,0.0
29158001,2018-08-30,0.0
29158001,2018-08-31,0.0
29158001,2018-09-01,0.0
29158001,2018-09-02,0.0
29158001,2018-09-03,0.0
29158001,2018-09-04,0.0
29158001,2018-09-05,0.0
29158001,2018-09-06,0.0
29158001,2018-09-07,0.0
29158001,2018-09-08,0.0
29158001,2018-09-09,0.0
29158001,2018-09-10,0.0
29158001,2018-09-11,0.0
29158001,2018-09-12,0.0
29158001,2018-09-13,0.0
29158001,2018-09-14,0.0
29158001,2018-09-15,0.0
29158001,2018-09-16,0.0
29158001,2018-09-17,0.0
29158001,2018-09-18,0.0
29158001,2018-09-19,0.0
29158001,2018-09-20,0.0
29158001,2018-09-21,0.0
29158001,2018-09-22,0.0
29158001,2018-09-23,0.0
29158001,2018-09-24,0.0
29158001,2018-09-25,0.0
29158001,2018-09-26,0.0
29158001,2018-09-27,0.0
29158001,2018-09-28,0.0
29158001,2018-09-29,0.0
29158001,2018-09-30,0.0
29158001,2018-10-01,0.0
29158001,2018-10-02,0.0
29158001,2018-10-03,0.0
29158001,2018-10-04,0.0
29158001,2018-10-05,0.0
29158001,2018-10-06,0.0
29158001,2018-10-07,0.0
29158001,2018-10-08,0.0
29158001,2018-10-09,0.0
29158001,2018-10-10,0.0
29158001,2018-10-11,0.0
29158001,2018-10-12,0.0
29158001,2018-10-13,0.0
29158001,2018-10-14,0.0
29158001,2018-10-15,0.0
29158001,2018-10-16,0.0
29158001,2018-10-17,0.0
29158001,2018-10-18,0.0
29158001,2018-10-19,0.0
29158001,2018-10-20,0.0
29158001,2018-10-21,0.0
29158001,2018-10-22,0.0
29158001,2018-10-23,0.0
29158001,2018-10-24,0.0
29158001,2018-10-25,0.0
29158001,2018-10-26,0.0
29158001,2018-10-27,0.0
29158001,2018-10-28,0.0
29158001,2018-10-29,0.0
29158001,2018-10-30,0.0
29158001,2018-10-31,0.0
29158001,2018-11-01,0.0
