number_sta,date,dd
41053001,2018-06-25,43.708333333333336
41053001,2018-06-26,51.75
41053001,2018-06-27,50.416666666666664
41053001,2018-06-28,48.25
41053001,2018-06-29,51.083333333333336
41053001,2018-06-30,71.04166666666667
41053001,2018-07-01,94.33333333333333
41053001,2018-07-02,161.625
41053001,2018-07-03,206.66666666666666
41053001,2018-07-04,223.08333333333334
41053001,2018-07-05,206.54166666666666
41053001,2018-07-06,186.875
41053001,2018-07-07,77.375
41053001,2018-07-08,169.66666666666666
41053001,2018-07-09,42.416666666666664
41053001,2018-07-10,132.875
41053001,2018-07-11,47.708333333333336
41053001,2018-07-12,64.75
41053001,2018-07-13,148.58333333333334
41053001,2018-07-14,93.625
41053001,2018-07-15,103.08333333333333
41053001,2018-07-16,211.45833333333334
41053001,2018-07-17,225.16666666666666
41053001,2018-07-18,113.25
41053001,2018-07-19,169.25
41053001,2018-07-20,240.95833333333334
41053001,2018-07-21,215.875
41053001,2018-07-22,186.04166666666666
41053001,2018-07-23,83.33333333333333
41053001,2018-07-24,98.75
41053001,2018-07-25,173.29166666666666
41053001,2018-07-26,125.125
41053001,2018-07-27,219.70833333333334
41053001,2018-07-28,234.20833333333334
41053001,2018-07-29,209.33333333333334
41053001,2018-07-30,211.375
41053001,2018-07-31,220.91666666666666
41053001,2018-08-01,156.75
41053001,2018-08-02,58.541666666666664
41053001,2018-08-03,107.95833333333333
41053001,2018-08-04,162.66666666666666
41053001,2018-08-05,62.791666666666664
41053001,2018-08-06,139.04166666666666
41053001,2018-08-07,158.625
41053001,2018-08-08,193.95833333333334
41053001,2018-08-09,214.08333333333334
41053001,2018-08-10,226.625
41053001,2018-08-11,190.54166666666666
41053001,2018-08-12,185.0
41053001,2018-08-13,250.33333333333334
41053001,2018-08-14,254.41666666666666
41053001,2018-08-15,207.29166666666666
41053001,2018-08-16,203.54166666666666
41053001,2018-08-17,309.625
41053001,2018-08-18,180.375
41053001,2018-08-19,203.58333333333334
41053001,2018-08-20,251.91666666666666
41053001,2018-08-21,126.91666666666667
41053001,2018-08-22,145.125
41053001,2018-08-23,229.20833333333334
41053001,2018-08-24,268.75
41053001,2018-08-25,244.70833333333334
41053001,2018-08-26,179.54166666666666
41053001,2018-08-27,220.16666666666666
41053001,2018-08-28,94.83333333333333
41053001,2018-08-29,232.29166666666666
41053001,2018-08-30,153.04166666666666
41053001,2018-08-31,93.04166666666667
41053001,2018-09-01,48.666666666666664
41053001,2018-09-02,45.833333333333336
41053001,2018-09-03,41.833333333333336
41053001,2018-09-04,32.583333333333336
41053001,2018-09-05,86.45833333333333
41053001,2018-09-06,232.58333333333334
41053001,2018-09-07,232.91666666666666
41053001,2018-09-08,112.375
41053001,2018-09-09,153.625
41053001,2018-09-10,177.45833333333334
41053001,2018-09-11,150.54166666666666
41053001,2018-09-12,172.41666666666666
41053001,2018-09-13,180.04166666666666
41053001,2018-09-14,179.54166666666666
41053001,2018-09-15,92.91666666666667
41053001,2018-09-16,120.83333333333333
41053001,2018-09-17,147.375
41053001,2018-09-18,218.83333333333334
41053001,2018-09-19,220.83333333333334
41053001,2018-09-20,213.75
41053001,2018-09-21,245.16666666666666
41053001,2018-09-22,199.70833333333334
41053001,2018-09-23,248.70833333333334
41053001,2018-09-24,63.125
41053001,2018-09-25,54.0
41053001,2018-09-26,64.08333333333333
41053001,2018-09-27,111.625
41053001,2018-09-28,42.666666666666664
41053001,2018-09-29,41.916666666666664
41053001,2018-09-30,194.0
41053001,2018-10-01,311.9583333333333
41053001,2018-10-02,238.54166666666666
41053001,2018-10-03,191.20833333333334
41053001,2018-10-04,65.70833333333333
41053001,2018-10-05,140.08333333333334
41053001,2018-10-06,185.875
41053001,2018-10-07,36.416666666666664
41053001,2018-10-08,55.875
41053001,2018-10-09,74.5
41053001,2018-10-10,102.58333333333333
41053001,2018-10-11,163.0084745762712
41053001,2018-10-12,176.75
41053001,2018-10-13,162.875
41053001,2018-10-14,146.45833333333334
41053001,2018-10-15,149.04166666666666
41053001,2018-10-16,179.375
41053001,2018-10-17,67.0
41053001,2018-10-18,37.583333333333336
41053001,2018-10-19,53.458333333333336
41053001,2018-10-20,42.833333333333336
41053001,2018-10-21,39.75
41053001,2018-10-22,26.916666666666668
41053001,2018-10-23,180.70833333333334
41053001,2018-10-24,185.16666666666666
41053001,2018-10-25,195.79166666666666
41053001,2018-10-26,259.9166666666667
41053001,2018-10-27,155.04166666666666
41053001,2018-10-28,28.875
41053001,2018-10-29,108.83333333333333
41053001,2018-10-30,226.58333333333334
41053001,2018-10-31,101.83333333333333
41053001,2018-11-01,194.25
41053001,2018-11-02,86.16666666666667
41053001,2018-11-03,65.29166666666667
41053001,2018-11-04,110.20833333333333
41053001,2018-11-05,108.25
41053001,2018-11-06,149.0
41053001,2018-11-07,187.25
41053001,2018-11-08,126.75
41053001,2018-11-09,167.66666666666666
41053001,2018-11-10,191.04166666666666
41053001,2018-11-11,196.25
41053001,2018-11-12,199.625
41053001,2018-11-13,186.70833333333334
41053001,2018-11-14,94.45833333333333
41053001,2018-11-15,75.04166666666667
41053001,2018-11-16,62.958333333333336
41053001,2018-11-17,67.58333333333333
41053001,2018-11-18,53.5
41053001,2018-11-19,42.625
41053001,2018-11-20,78.83333333333333
41053001,2018-11-21,84.29166666666667
41053001,2018-11-22,71.375
41053001,2018-11-23,79.53586497890295
41053001,2018-11-24,182.25
41053001,2018-11-25,63.041666666666664
41053001,2018-11-26,217.125
41053001,2018-11-27,180.08333333333334
41053001,2018-11-28,201.20833333333334
41053001,2018-11-29,188.66666666666666
41053001,2018-11-30,216.625
41053001,2018-12-01,193.66666666666666
41053001,2018-12-02,223.33333333333334
41053001,2018-12-03,231.5
41053001,2018-12-04,200.20833333333334
41053001,2018-12-05,181.875
41053001,2018-12-06,232.58333333333334
41053001,2018-12-07,225.625
41053001,2018-12-08,231.125
41053001,2018-12-09,261.7916666666667
41053001,2018-12-10,254.45833333333334
41053001,2018-12-11,102.05298013245033
41053001,2018-12-12,78.1981981981982
41053001,2018-12-13,74.5
41053001,2018-12-14,71.93548387096774
41053001,2018-12-15,149.2093023255814
41053001,2018-12-16,198.58333333333334
41053001,2018-12-17,202.0
41053001,2018-12-18,163.54166666666666
41053001,2018-12-19,203.125
41053001,2018-12-20,210.29166666666666
41053001,2018-12-21,224.33333333333334
41053001,2018-12-22,234.5
41053001,2018-12-23,228.83333333333334
41053001,2018-12-24,131.75
41053001,2018-12-25,69.04166666666667
41053001,2018-12-26,64.04166666666667
41053001,2018-12-27,215.48076923076923
41053001,2018-12-28,236.20833333333334
41053001,2018-12-29,199.33333333333334
41053001,2018-12-30,190.54166666666666
41053001,2018-12-31,188.79166666666666
41097001,2018-01-01,235.12820512820514
41097001,2018-01-02,220.4602510460251
41097001,2018-01-03,246.16033755274262
41097001,2018-01-04,243.16455696202533
41097001,2018-01-05,215.7563025210084
41097001,2018-01-06,97.58333333333333
41097001,2018-01-07,48.583333333333336
41097001,2018-01-08,73.6864406779661
41097001,2018-01-09,147.73504273504273
41097001,2018-01-10,184.93562231759657
41097001,2018-01-11,230.68085106382978
41097001,2018-01-12,207.59493670886076
41097001,2018-01-13,77.58474576271186
41097001,2018-01-14,73.91489361702128
41097001,2018-01-15,203.69747899159663
41097001,2018-01-16,251.14893617021278
41097001,2018-01-17,257.125
41097001,2018-01-18,238.99159663865547
41097001,2018-01-19,248.4322033898305
41097001,2018-01-20,241.20833333333334
41097001,2018-01-21,250.54166666666666
41097001,2018-01-22,256.625
41097001,2018-01-23,204.375
41097001,2018-01-24,206.61087866108787
41097001,2018-01-25,204.83333333333334
41097001,2018-01-26,154.83333333333334
41097001,2018-01-27,146.79166666666666
41097001,2018-01-28,211.255230125523
41097001,2018-01-29,214.01673640167365
41097001,2018-01-30,201.84100418410043
41097001,2018-01-31,232.71966527196653
41097001,2018-02-01,234.87394957983193
41097001,2018-02-02,215.875
41097001,2018-02-03,184.9579831932773
41097001,2018-02-04,47.19665271966527
41097001,2018-02-05,45.0
41097001,2018-02-06,284.74789915966386
41097001,2018-02-07,318.8333333333333
41097001,2018-02-08,143.33333333333334
41097001,2018-02-09,179.95744680851064
41097001,2018-02-10,196.5531914893617
41097001,2018-02-11,254.84978540772534
41097001,2018-02-12,223.24786324786325
41097001,2018-02-13,164.59574468085106
41097001,2018-02-14,149.1983122362869
41097001,2018-02-15,244.51063829787233
41097001,2018-02-16,63.26359832635983
41097001,2018-02-17,209.61702127659575
41097001,2018-02-18,40.54852320675106
41097001,2018-02-19,91.13924050632912
41097001,2018-02-20,138.8412017167382
41097001,2018-02-21,46.324786324786324
41097001,2018-02-22,36.638297872340424
41097001,2018-02-23,46.666666666666664
41097001,2018-02-24,44.075630252100844
41097001,2018-02-25,42.73504273504273
41097001,2018-02-26,40.42553191489362
41097001,2018-02-27,38.9451476793249
41097001,2018-02-28,60.59322033898305
41097001,2018-03-01,81.18143459915612
41097001,2018-03-02,169.78991596638656
41097001,2018-03-03,159.364406779661
41097001,2018-03-04,147.7731092436975
41097001,2018-03-05,153.0212765957447
41097001,2018-03-06,176.38655462184875
41097001,2018-03-07,238.26271186440678
41097001,2018-03-08,184.68085106382978
41097001,2018-03-09,172.03389830508473
41097001,2018-03-10,170.9704641350211
41097001,2018-03-11,176.9198312236287
41097001,2018-03-12,233.9240506329114
41097001,2018-03-13,248.3838383838384
41097001,2018-03-26,
41097001,2018-03-27,232.27777777777777
41097001,2018-03-28,235.83333333333334
41097001,2018-03-29,202.95833333333334
41097001,2018-03-30,167.125
41097001,2018-03-31,192.5
41097001,2018-04-01,210.16666666666666
41097001,2018-04-02,153.41666666666666
41097001,2018-04-03,165.04166666666666
41097001,2018-04-04,213.25
41097001,2018-04-05,200.20833333333334
41097001,2018-04-06,110.625
41097001,2018-04-07,190.45833333333334
41097001,2018-04-08,109.375
41097001,2018-04-09,65.5
41097001,2018-04-10,120.79166666666667
41097001,2018-04-11,91.66666666666667
41097001,2018-04-12,132.91666666666666
41097001,2018-04-13,101.04166666666667
41097001,2018-04-14,105.25
41097001,2018-04-15,147.16666666666666
41097001,2018-04-16,157.16666666666666
41097001,2018-04-17,92.75
41097001,2018-04-18,59.75
41097001,2018-04-19,85.375
41097001,2018-04-20,60.580357142857146
41097001,2018-04-21,69.08333333333333
41097001,2018-04-22,169.35960591133005
41097001,2018-04-23,220.5
41097001,2018-04-24,57.850467289719624
41097001,2018-04-25,236.43835616438355
41097001,2018-04-26,152.03883495145632
41097001,2018-04-27,60.879120879120876
41097001,2018-04-30,236.76470588235293
41097001,2018-05-01,115.66666666666667
41097001,2018-05-02,141.21621621621622
41097001,2018-05-03,201.08333333333334
41097001,2018-05-04,186.29166666666666
41097001,2018-05-05,296.25
41097001,2018-05-07,57.848837209302324
41097001,2018-05-08,174.91666666666666
41097001,2018-05-09,280.9583333333333
41097001,2018-05-10,216.54166666666666
41097001,2018-05-11,101.875
41097001,2018-05-12,189.875
41097001,2018-05-13,268.5
41097001,2018-05-14,307.38396624472574
41097001,2018-05-15,226.77824267782427
41097001,2018-05-16,196.95833333333334
41097001,2018-05-17,59.041666666666664
41097001,2018-05-18,83.48484848484848
41097001,2018-05-22,148.44660194174756
41097001,2018-05-23,41.627906976744185
41097001,2018-05-25,196.5979381443299
41097001,2018-05-26,126.125
41097001,2018-05-27,140.5
41097001,2018-05-28,80.25
41097001,2018-05-29,109.915611814346
41097001,2018-05-30,138.33333333333334
41097001,2018-05-31,199.70833333333334
41097001,2018-06-01,220.83333333333334
41097001,2018-06-02,54.958333333333336
41097001,2018-06-03,76.20833333333333
41097001,2018-06-04,158.75
41097001,2018-06-05,218.83333333333334
41097001,2018-06-06,153.29166666666666
41097001,2018-06-07,159.29166666666666
41097001,2018-06-08,85.8
41097001,2018-06-11,197.5977653631285
41097001,2018-06-12,230.75
41097001,2018-06-13,247.58333333333334
41097001,2018-06-14,183.125
41097001,2018-06-15,205.20833333333334
41097001,2018-06-16,235.08333333333334
41097001,2018-06-17,240.75
41097001,2018-06-18,209.16666666666666
41097001,2018-06-19,58.083333333333336
41097001,2018-06-20,35.958333333333336
41097001,2018-06-21,85.08333333333333
41097001,2018-06-22,46.541666666666664
41097001,2018-06-23,41.67364016736402
41097001,2018-06-24,33.76569037656904
41097001,2018-06-25,40.76142131979695
41097001,2018-06-26,36.206896551724135
41097001,2018-06-28,44.716981132075475
41097001,2018-06-29,55.041666666666664
41097001,2018-06-30,58.041666666666664
41097001,2018-07-01,168.45833333333334
41097001,2018-07-02,163.875
41097001,2018-07-03,166.29166666666666
41097001,2018-07-04,185.125
41097001,2018-07-05,229.04166666666666
41097001,2018-07-06,257.719298245614
41097001,2018-07-09,39.37931034482759
41097001,2018-07-10,99.16666666666667
41097001,2018-07-11,34.083333333333336
41097001,2018-07-12,32.25
41097001,2018-07-13,82.91666666666667
41097001,2018-07-14,73.20833333333333
41097001,2018-07-15,150.625
41097001,2018-07-16,210.08333333333334
41097001,2018-07-17,219.33333333333334
41097001,2018-07-18,88.79166666666667
41097001,2018-07-19,115.70833333333333
41097001,2018-07-20,211.58333333333334
41097001,2018-07-21,142.08333333333334
41097001,2018-07-22,129.33333333333334
41097001,2018-07-23,85.70833333333333
41097001,2018-07-24,106.0
41097001,2018-07-25,138.54166666666666
41097001,2018-07-26,90.8786610878661
41097001,2018-07-27,193.96039603960395
41097001,2018-07-28,190.75
41097001,2018-07-29,168.16666666666666
41097001,2018-07-30,181.83333333333334
41097001,2018-07-31,174.29166666666666
41097001,2018-08-01,156.16666666666666
41097001,2018-08-02,58.166666666666664
41097001,2018-08-03,141.08333333333334
41097001,2018-08-04,142.375
41097001,2018-08-05,47.458333333333336
41097001,2018-08-06,91.875
41097001,2018-08-07,159.875
41097001,2018-08-08,215.75
41097001,2018-08-09,221.68478260869566
41097001,2018-08-10,182.45833333333334
41097001,2018-08-11,73.66666666666667
41097001,2018-08-12,154.08333333333334
41097001,2018-08-13,231.45833333333334
41097001,2018-08-14,254.58333333333334
41097001,2018-08-15,126.875
41097001,2018-08-16,171.83333333333334
41097001,2018-08-17,283.72384937238496
41097001,2018-08-18,116.23430962343096
41097001,2018-08-19,151.1715481171548
41097001,2018-08-20,163.76569037656904
41097001,2018-08-21,34.85355648535565
41097001,2018-08-22,94.81171548117155
41097001,2018-08-23,235.10460251046024
41097001,2018-08-24,268.99159663865544
41097001,2018-08-25,230.8016877637131
41097001,2018-08-26,142.2268907563025
41097001,2018-08-27,184.8945147679325
41097001,2018-08-28,76.06694560669456
41097001,2018-08-29,220.084388185654
41097001,2018-08-30,108.24267782426779
41097001,2018-08-31,130.16806722689077
41097001,2018-09-01,43.15126050420168
41097001,2018-09-02,23.613445378151262
41097001,2018-09-03,31.581196581196583
41097001,2018-09-04,93.79746835443038
41097001,2018-09-05,82.74678111587983
41097001,2018-09-06,194.46808510638297
41097001,2018-09-07,148.4100418410042
41097001,2018-09-08,59.32773109243698
41097001,2018-09-09,104.51882845188284
41097001,2018-09-10,136.125
41097001,2018-09-11,81.65178571428571
41097001,2018-09-12,139.49579831932772
41097001,2018-09-13,272.25941422594144
41097001,2018-09-14,185.83333333333334
41097001,2018-09-15,39.625
41097001,2018-09-16,71.79916317991632
41097001,2018-09-17,22.686567164179106
41097001,2018-09-19,146.25
41097001,2018-09-20,111.5
41097001,2018-09-21,203.75
41097001,2018-09-22,141.70833333333334
41097001,2018-09-23,261.625
41097001,2018-09-24,79.04166666666667
41097001,2018-09-25,47.625
41097001,2018-09-26,43.041666666666664
41097001,2018-09-27,74.75
41097001,2018-09-28,31.0
41097001,2018-09-29,45.333333333333336
41097001,2018-09-30,198.4100418410042
41097001,2018-10-01,252.18487394957984
41097001,2018-10-02,201.25
41097001,2018-10-03,193.09623430962344
41097001,2018-10-04,55.208333333333336
41097001,2018-10-05,68.7866108786611
41097001,2018-10-06,164.0
41097001,2018-10-07,66.45833333333333
41097001,2018-10-08,79.4560669456067
41097001,2018-10-09,69.8326359832636
41097001,2018-10-10,91.79916317991632
41097001,2018-10-11,148.85593220338984
41097001,2018-10-12,127.65690376569037
41097001,2018-10-13,110.0
41097001,2018-10-14,148.0084745762712
41097001,2018-10-15,108.27004219409282
41097001,2018-10-16,124.10041841004184
41097001,2018-10-17,34.30962343096234
41097001,2018-10-18,38.20083682008368
41097001,2018-10-19,75.33898305084746
41097001,2018-10-20,39.57627118644068
41097001,2018-10-21,59.831932773109244
41097001,2018-10-22,61.21338912133891
41097001,2018-10-23,134.57627118644066
41097001,2018-10-24,57.16101694915254
41097001,2018-10-25,71.931330472103
41097001,2018-10-26,147.92372881355934
41097001,2018-10-27,76.79324894514768
41097001,2018-10-28,45.91489361702128
41097001,2018-10-29,250.30701754385964
41097001,2018-10-30,228.57142857142858
41097001,2018-11-07,203.2608695652174
41097001,2018-11-08,100.79166666666667
41097001,2018-11-09,145.0
41097001,2018-11-10,191.41666666666666
41097001,2018-11-11,179.95833333333334
41097001,2018-11-12,193.29166666666666
41097001,2018-11-13,154.29166666666666
41097001,2018-11-14,73.45833333333333
41097001,2018-11-15,92.54166666666667
41097001,2018-11-16,54.833333333333336
41097001,2018-11-17,51.208333333333336
41097001,2018-11-18,43.875
41097001,2018-11-19,37.416666666666664
41097001,2018-11-20,65.25
41097001,2018-11-21,33.041666666666664
41097001,2018-11-22,77.44769874476988
41097001,2018-11-23,92.95833333333333
41097001,2018-11-24,170.33333333333334
41097001,2018-11-25,112.0
41097001,2018-11-26,299.8333333333333
41097001,2018-11-27,192.875
41097001,2018-11-28,181.41666666666666
41097001,2018-11-29,170.125
41097001,2018-11-30,217.07112970711296
41097001,2018-12-01,195.25
41097001,2018-12-02,222.78481012658227
41097001,2018-12-03,234.8523206751055
41097001,2018-12-04,165.76923076923077
41097001,2018-12-05,133.27659574468086
41097001,2018-12-06,236.9198312236287
41097001,2018-12-07,226.26050420168067
41097001,2018-12-08,231.66666666666666
41097001,2018-12-09,261.6595744680851
41097001,2018-12-10,220.59322033898306
41097001,2018-12-11,65.8974358974359
41097001,2018-12-12,70.50420168067227
41097001,2018-12-13,57.3109243697479
41097001,2018-12-14,74.87179487179488
41097001,2018-12-15,104.1880341880342
41097001,2018-12-16,186.29787234042553
41097001,2018-12-17,198.48739495798318
41097001,2018-12-18,140.59322033898306
41097001,2018-12-19,202.48945147679325
41097001,2018-12-20,209.915611814346
41097001,2018-12-21,221.45922746781116
41097001,2018-12-22,233.1196581196581
41097001,2018-12-23,221.39830508474577
41097001,2018-12-24,132.38493723849373
41097001,2018-12-25,53.898305084745765
41097001,2018-12-26,66.02564102564102
41097001,2018-12-27,55.744680851063826
41097001,2018-12-28,230.25862068965517
41097001,2018-12-29,91.88841201716738
41097001,2018-12-30,148.63829787234042
41097001,2018-12-31,108.39662447257383
41152001,2018-01-01,226.0
41152001,2018-01-02,205.29166666666666
41152001,2018-01-03,239.875
41152001,2018-01-04,231.875
41152001,2018-01-05,201.66666666666666
41152001,2018-01-06,102.75
41152001,2018-01-07,40.916666666666664
41152001,2018-01-08,71.375
41152001,2018-01-09,140.375
41152001,2018-01-10,167.58333333333334
41152001,2018-01-11,231.875
41152001,2018-01-12,212.375
41152001,2018-01-13,83.66666666666667
41152001,2018-01-14,87.25
41152001,2018-01-15,176.03603603603602
41152001,2018-01-16,248.67816091954023
41152001,2018-01-17,254.0
41152001,2018-01-18,234.16666666666666
41152001,2018-01-19,236.8776371308017
41152001,2018-01-20,230.79166666666666
41152001,2018-01-21,233.70833333333334
41152001,2018-01-22,249.5
41152001,2018-01-23,186.5
41152001,2018-01-24,194.875
41152001,2018-01-25,204.35146443514645
41152001,2018-01-26,182.625
41152001,2018-01-27,150.04166666666666
41152001,2018-01-28,198.70833333333334
41152001,2018-01-29,217.16666666666666
41152001,2018-01-30,175.29166666666666
41152001,2018-01-31,217.75
41152001,2018-02-01,226.70833333333334
41152001,2018-02-02,215.83333333333334
41152001,2018-02-03,196.08333333333334
41152001,2018-02-04,43.416666666666664
41152001,2018-02-05,67.54166666666667
41152001,2018-02-06,313.1666666666667
41152001,2018-02-07,330.5416666666667
41152001,2018-02-08,187.41666666666666
41152001,2018-02-09,200.70833333333334
41152001,2018-02-10,151.08333333333334
41152001,2018-02-11,243.16666666666666
41152001,2018-02-12,223.04166666666666
41152001,2018-02-13,157.16666666666666
41152001,2018-02-14,144.25
41152001,2018-02-15,234.5
41152001,2018-02-16,77.0
41152001,2018-02-17,201.54166666666666
41152001,2018-02-18,81.66666666666667
41152001,2018-02-19,111.90677966101696
41152001,2018-02-20,178.875
41152001,2018-02-21,110.91666666666667
41152001,2018-02-22,39.208333333333336
41152001,2018-02-23,33.875
41152001,2018-02-24,38.888888888888886
41152001,2018-02-25,
41152001,2018-02-26,
41152001,2018-02-27,39.86206896551724
41152001,2018-02-28,54.5
41152001,2018-03-01,65.58333333333333
41152001,2018-03-02,158.33333333333334
41152001,2018-03-03,147.25
41152001,2018-03-04,151.20833333333334
41152001,2018-03-05,145.08333333333334
41152001,2018-03-06,174.125
41152001,2018-03-07,229.33333333333334
41152001,2018-03-08,184.5531914893617
41152001,2018-03-09,161.875
41152001,2018-03-10,160.33333333333334
41152001,2018-03-11,168.08333333333334
41152001,2018-03-12,221.625
41152001,2018-03-13,198.54166666666666
41152001,2018-03-14,112.875
41152001,2018-03-15,178.66666666666666
41152001,2018-03-16,146.41666666666666
41152001,2018-03-17,113.41666666666667
41152001,2018-03-18,53.125
41152001,2018-03-19,45.291666666666664
41152001,2018-03-20,133.45833333333334
41152001,2018-03-21,280.375
41152001,2018-03-22,191.79166666666666
41152001,2018-03-23,173.33333333333334
41152001,2018-03-24,106.875
41152001,2018-03-25,154.5
41152001,2018-03-26,298.875
41152001,2018-03-27,225.08333333333334
41152001,2018-03-28,226.41666666666666
41152001,2018-03-29,186.45833333333334
41152001,2018-03-30,165.41666666666666
41152001,2018-03-31,201.29166666666666
41152001,2018-04-01,206.125
41152001,2018-04-02,145.29166666666666
41152001,2018-04-03,163.79166666666666
41152001,2018-04-04,201.54166666666666
41152001,2018-04-05,201.5
41152001,2018-04-06,105.70833333333333
41152001,2018-04-07,207.29166666666666
41152001,2018-04-08,123.66666666666667
41152001,2018-04-09,92.5
41152001,2018-04-10,130.125
41152001,2018-04-11,74.16666666666667
41152001,2018-04-12,134.375
41152001,2018-04-13,108.29166666666667
41152001,2018-04-14,140.83333333333334
41152001,2018-04-15,161.29166666666666
41152001,2018-04-16,149.04166666666666
41152001,2018-04-17,105.53571428571429
41152001,2018-04-18,48.416666666666664
41152001,2018-04-19,92.41666666666667
41152001,2018-04-20,39.958333333333336
41152001,2018-04-21,72.91666666666667
41152001,2018-04-22,171.54166666666666
41152001,2018-04-23,203.08333333333334
41152001,2018-04-24,176.04166666666666
41152001,2018-04-25,234.66666666666666
41152001,2018-04-26,155.41666666666666
41152001,2018-04-27,171.125
41152001,2018-04-28,162.79166666666666
41152001,2018-04-29,126.08333333333333
41152001,2018-04-30,228.33333333333334
41152001,2018-05-01,120.25
41152001,2018-05-02,154.33333333333334
41152001,2018-05-03,233.54166666666666
41152001,2018-05-04,248.125
41152001,2018-05-05,110.29166666666667
41152001,2018-05-06,78.16666666666667
41152001,2018-05-07,84.83333333333333
41152001,2018-05-08,223.70833333333334
41152001,2018-05-09,288.0
41152001,2018-05-10,234.75
41152001,2018-05-11,99.79166666666667
41152001,2018-05-12,203.25
41152001,2018-05-13,275.25
41152001,2018-05-14,317.7083333333333
41152001,2018-05-15,291.83035714285717
41152001,2018-05-16,200.79166666666666
41152001,2018-05-17,36.958333333333336
41152001,2018-05-18,70.5
41152001,2018-05-19,48.916666666666664
41152001,2018-05-20,57.0
41152001,2018-05-21,137.875
41152001,2018-05-22,194.75
41152001,2018-05-23,185.95833333333334
41152001,2018-05-24,124.125
41152001,2018-05-25,174.29166666666666
41152001,2018-05-26,102.625
41152001,2018-05-27,136.29166666666666
41152001,2018-05-28,65.375
41152001,2018-05-29,124.25
41152001,2018-05-30,163.04166666666666
41152001,2018-05-31,189.91666666666666
41152001,2018-06-01,201.33333333333334
41152001,2018-06-02,63.083333333333336
41152001,2018-06-03,77.95833333333333
41152001,2018-06-04,141.29166666666666
41152001,2018-06-05,183.375
41152001,2018-06-06,144.91666666666666
41152001,2018-06-07,171.45833333333334
41152001,2018-06-08,106.58333333333333
41152001,2018-06-09,96.41666666666667
41152001,2018-06-10,136.25
41152001,2018-06-11,162.5
41152001,2018-06-12,232.41666666666666
41152001,2018-06-13,257.3333333333333
41152001,2018-06-14,167.0
41152001,2018-06-15,170.45833333333334
41152001,2018-06-16,248.125
41152001,2018-06-17,226.75
41152001,2018-06-18,195.875
41152001,2018-06-19,68.04166666666667
41152001,2018-06-20,54.625
41152001,2018-06-21,148.45833333333334
41152001,2018-06-22,34.125
41152001,2018-06-23,33.291666666666664
41152001,2018-06-24,35.416666666666664
41152001,2018-06-25,33.083333333333336
41152001,2018-06-26,39.625
41152001,2018-06-27,37.125
41152001,2018-06-28,33.541666666666664
41152001,2018-06-29,39.625
41152001,2018-06-30,62.958333333333336
41152001,2018-07-01,182.91666666666666
41152001,2018-07-02,146.54166666666666
41152001,2018-07-03,156.75
41152001,2018-07-04,171.77966101694915
41152001,2018-07-05,213.41666666666666
41152001,2018-07-06,202.91666666666666
41152001,2018-07-07,31.625
41152001,2018-07-08,65.75
41152001,2018-07-09,38.833333333333336
41152001,2018-07-10,165.83333333333334
41152001,2018-07-11,63.375
41152001,2018-07-12,51.625
41152001,2018-07-13,96.0
41152001,2018-07-14,139.5
41152001,2018-07-15,140.04166666666666
41152001,2018-07-16,232.33333333333334
41152001,2018-07-17,200.75
41152001,2018-07-18,90.625
41152001,2018-07-19,121.0
41152001,2018-07-20,205.95833333333334
41152001,2018-07-21,125.70833333333333
41152001,2018-07-22,160.75
41152001,2018-07-23,82.79166666666667
41152001,2018-07-24,84.91666666666667
41152001,2018-07-25,148.20833333333334
41152001,2018-07-26,81.20833333333333
41152001,2018-07-27,164.79166666666666
41152001,2018-07-28,186.08333333333334
41152001,2018-07-29,198.9958158995816
41152001,2018-07-30,164.49579831932772
41152001,2018-07-31,179.45833333333334
41152001,2018-08-01,193.25
41152001,2018-08-02,133.20833333333334
41152001,2018-08-03,167.75
41152001,2018-08-04,313.5416666666667
41152001,2018-08-05,113.33333333333333
41152001,2018-08-06,111.91666666666667
41152001,2018-08-07,156.08333333333334
41152001,2018-08-08,163.16666666666666
41152001,2018-08-09,182.08333333333334
41152001,2018-08-10,155.91666666666666
41152001,2018-08-11,65.08333333333333
41152001,2018-08-12,149.91666666666666
41152001,2018-08-13,228.20833333333334
41152001,2018-08-14,216.16666666666666
41152001,2018-08-15,159.20833333333334
41152001,2018-08-16,169.20833333333334
41152001,2018-08-17,318.9583333333333
41152001,2018-08-18,148.58333333333334
41152001,2018-08-19,142.58333333333334
41152001,2018-08-20,134.95833333333334
41152001,2018-08-21,62.833333333333336
41152001,2018-08-22,133.41666666666666
41152001,2018-08-23,292.625
41152001,2018-08-24,255.95833333333334
41152001,2018-08-25,217.91666666666666
41152001,2018-08-26,145.66666666666666
41152001,2018-08-27,179.29166666666666
41152001,2018-08-28,73.625
41152001,2018-08-29,203.125
41152001,2018-08-30,135.08333333333334
41152001,2018-08-31,116.83333333333333
41152001,2018-09-01,60.708333333333336
41152001,2018-09-02,40.666666666666664
41152001,2018-09-03,82.91666666666667
41152001,2018-09-04,170.25
41152001,2018-09-05,115.08333333333333
41152001,2018-09-06,259.1666666666667
41152001,2018-09-07,154.58333333333334
41152001,2018-09-08,71.04166666666667
41152001,2018-09-09,104.5
41152001,2018-09-10,196.29166666666666
41152001,2018-09-11,89.33333333333333
41152001,2018-09-12,159.41666666666666
41152001,2018-09-13,328.9583333333333
41152001,2018-09-14,243.25
