date,number_sta,precip
2022-05-21,86027001,14.9
2022-05-21,86039001,14.0
2022-05-21,86097001,14.5
2022-05-21,86137003,15.1
2022-05-21,86165005,15.4
2022-05-21,86272002,13.5
2022-05-21,91200002,15.5
2022-05-21,95690001,15.5
2022-05-22,14066001,15.5
2022-05-22,14126001,15.5
2022-05-22,14137001,15.5
2022-05-22,14216001,15.5
2022-05-22,14296001,15.5
2022-05-22,14357002,15.5
2022-05-22,14366002,15.5
2022-05-22,14372001,15.5
2022-05-22,14501002,15.5
2022-05-22,14577003,15.5
2022-05-22,14578001,15.5
2022-05-22,14624001,15.5
2022-05-22,14659001,15.5
2022-05-22,14762004,15.5
2022-05-22,17218001,15.5
2022-05-22,22005003,15.5
2022-05-22,22092001,15.5
2022-05-22,22108001,15.5
2022-05-22,22113006,15.2
2022-05-22,22147006,15.5
2022-05-22,22168001,15.5
2022-05-22,22219003,15.5
2022-05-22,22247002,15.5
2022-05-22,22261002,15.5
2022-05-22,22266001,15.5
2022-05-22,22282001,15.5
2022-05-22,22372001,15.5
2022-05-22,23089001,14.2
2022-05-22,27056003,15.5
2022-05-22,27100001,15.5
2022-05-22,27347001,15.5
2022-05-22,27422001,15.4
2022-05-22,28002001,14.1
2022-05-22,28041001,14.7
2022-05-22,28064002,14.9
2022-05-22,28070001,14.5
2022-05-22,28078001,14.7
2022-05-22,28190001,13.1
2022-05-22,28196003,14.8
2022-05-22,28198001,15.0
2022-05-22,28206001,15.1
2022-05-22,28214003,15.5
2022-05-22,28215001,14.3
2022-05-22,28239002,14.6
2022-05-22,28252002,14.6
2022-05-22,28305001,13.2
2022-05-22,28380003,13.9
2022-05-22,28406001,13.6
2022-05-22,28407001,14.0
2022-05-22,29075001,15.4
2022-05-22,29113001,15.5
2022-05-22,29120001,15.5
2022-05-22,29151004,15.5
2022-05-22,29155005,15.5
2022-05-22,29155008,15.5
2022-05-22,29163003,15.5
2022-05-22,29178001,15.5
2022-05-22,29214001,15.5
2022-05-22,29216001,15.4
2022-05-22,29249002,15.5
2022-05-22,29263002,15.5
2022-05-22,29264001,15.5
2022-05-22,29276001,15.5
2022-05-22,29277001,15.5
2022-05-22,29293001,15.5
2022-05-22,35005001,15.5
2022-05-22,35057003,15.5
2022-05-22,35110003,15.5
2022-05-22,35162003,15.5
2022-05-22,35202001,15.5
2022-05-22,35228001,15.5
2022-05-22,35238003,15.5
2022-05-22,35281001,15.5
2022-05-22,36006004,13.0
2022-05-22,36018004,12.4
2022-05-22,36035002,15.5
2022-05-22,36037001,12.9
2022-05-22,36063001,15.4
2022-05-22,36085001,12.7
2022-05-22,36088004,13.0
2022-05-22,36089003,14.3
2022-05-22,36093002,12.8
2022-05-22,36107001,12.6
2022-05-22,36127002,15.5
2022-05-22,36128001,12.9
2022-05-22,36136001,10.4
2022-05-22,36146001,10.4
2022-05-22,36173002,14.9
2022-05-22,36219001,12.8
2022-05-22,37003004,14.6
2022-05-22,37023002,15.5
2022-05-22,37055002,15.1
2022-05-22,37067003,15.1
2022-05-22,37072002,15.4
2022-05-22,37107001,15.5
2022-05-22,37109001,14.5
2022-05-22,37122003,13.9
2022-05-22,37129002,11.2
2022-05-22,37179001,14.3
2022-05-22,37192001,14.4
2022-05-22,37213003,15.3
2022-05-22,37213004,15.4
2022-05-22,37216002,15.3
2022-05-22,37240001,14.8
2022-05-22,37242002,15.1
2022-05-22,37249001,15.4
2022-05-22,37253001,14.4
2022-05-22,41053001,14.0
2022-05-22,41097001,7.5
2022-05-22,41152001,15.4
2022-05-22,41173003,15.3
2022-05-22,41281001,14.5
2022-05-22,44020001,15.5
2022-05-22,44069002,15.5
2022-05-22,44103001,15.5
2022-05-22,44110002,15.5
2022-05-22,44117002,15.5
2022-05-22,44181001,15.5
2022-05-22,45055001,14.9
2022-05-22,49008001,15.2
2022-05-22,49020001,15.5
2022-05-22,49099003,15.5
2022-05-22,49138001,15.5
2022-05-22,49173001,15.5
2022-05-22,49188001,15.5
2022-05-22,49191001,14.8
2022-05-22,49248003,15.5
2022-05-22,49331003,15.5
2022-05-22,50020001,9.0
2022-05-22,50111001,15.5
2022-05-22,50209001,15.5
2022-05-22,50215002,15.5
2022-05-22,50277001,15.4
